model name,query index,type
Solitaire-PT-EngNC7x7,14,AG
Solitaire-PT-EngNC7x7,15,AG
Solitaire-PT-EngNC7x7,16,EF
Solitaire-PT-FrnCT7x7,1,EF
Solitaire-PT-FrnCT7x7,2,EF
Solitaire-PT-FrnCT7x7,3,EF
Solitaire-PT-FrnCT7x7,4,AG
Solitaire-PT-FrnCT7x7,5,AG
Solitaire-PT-FrnCT7x7,6,AG
Solitaire-PT-FrnCT7x7,7,AG
Solitaire-PT-FrnCT7x7,8,EF
Solitaire-PT-FrnCT7x7,9,AG
Solitaire-PT-FrnCT7x7,10,EF
Solitaire-PT-FrnCT7x7,11,AG
Solitaire-PT-FrnCT7x7,12,EF
Solitaire-PT-FrnCT7x7,13,AG
Solitaire-PT-FrnCT7x7,14,EF
Solitaire-PT-FrnCT7x7,15,AG
Solitaire-PT-FrnCT7x7,16,AG
Solitaire-PT-FrnNC7x7,1,AG
Solitaire-PT-FrnNC7x7,2,EF
Solitaire-PT-FrnNC7x7,3,EF
Solitaire-PT-FrnNC7x7,4,EF
Solitaire-PT-FrnNC7x7,5,AG
Solitaire-PT-FrnNC7x7,6,EF
Solitaire-PT-FrnNC7x7,7,EF
Solitaire-PT-FrnNC7x7,8,EF
Solitaire-PT-FrnNC7x7,9,AG
Solitaire-PT-FrnNC7x7,10,EF
Solitaire-PT-FrnNC7x7,11,EF
Solitaire-PT-FrnNC7x7,12,EF
Solitaire-PT-FrnNC7x7,13,EF
Solitaire-PT-FrnNC7x7,14,EF
Solitaire-PT-FrnNC7x7,15,EF
Solitaire-PT-FrnNC7x7,16,AG
Solitaire-PT-SqrCT5x5,1,AG
Solitaire-PT-SqrCT5x5,2,EF
Solitaire-PT-SqrCT5x5,3,EF
Solitaire-PT-SqrCT5x5,4,EF
Solitaire-PT-SqrCT5x5,5,EF
Solitaire-PT-SqrCT5x5,6,AG
Solitaire-PT-SqrCT5x5,7,AG
Solitaire-PT-SqrCT5x5,8,EF
Solitaire-PT-SqrCT5x5,9,AG
Solitaire-PT-SqrCT5x5,10,EF
Solitaire-PT-SqrCT5x5,11,EF
Solitaire-PT-SqrCT5x5,12,EF
Solitaire-PT-SqrCT5x5,13,AG
Solitaire-PT-SqrCT5x5,14,EF
Solitaire-PT-SqrCT5x5,15,EF
Solitaire-PT-SqrCT5x5,16,AG
Solitaire-PT-SqrNC5x5,1,AG
Solitaire-PT-SqrNC5x5,2,EF
Solitaire-PT-SqrNC5x5,3,EF
Solitaire-PT-SqrNC5x5,4,AG
Solitaire-PT-SqrNC5x5,5,EF
Solitaire-PT-SqrNC5x5,6,AG
Solitaire-PT-SqrNC5x5,7,AG
Solitaire-PT-SqrNC5x5,8,AG
Solitaire-PT-SqrNC5x5,9,AG
Solitaire-PT-SqrNC5x5,10,AG
Solitaire-PT-SqrNC5x5,11,AG
Solitaire-PT-SqrNC5x5,12,EF
Solitaire-PT-SqrNC5x5,13,AG
Solitaire-PT-SqrNC5x5,14,AG
Solitaire-PT-SqrNC5x5,15,EF
Solitaire-PT-SqrNC5x5,16,EF
SquareGrid-PT-020102,1,AG
SquareGrid-PT-020102,2,AG
SquareGrid-PT-020102,3,EF
SquareGrid-PT-020102,4,AG
SquareGrid-PT-020102,5,AG
SquareGrid-PT-020102,6,AG
SquareGrid-PT-020102,7,AG
SquareGrid-PT-020102,8,EF
SquareGrid-PT-020102,9,AG
SquareGrid-PT-020102,10,AG
SquareGrid-PT-020102,11,AG
SquareGrid-PT-020102,12,EF
SquareGrid-PT-020102,13,EF
SquareGrid-PT-020102,14,AG
SquareGrid-PT-020102,15,EF
SquareGrid-PT-020102,16,AG
SquareGrid-PT-040204,1,AG
SquareGrid-PT-040204,2,EF
SquareGrid-PT-040204,3,EF
SquareGrid-PT-040204,4,EF
SquareGrid-PT-040204,5,EF
SquareGrid-PT-040204,6,EF
SquareGrid-PT-040204,7,AG
SquareGrid-PT-040204,8,EF
SquareGrid-PT-040204,9,AG
SquareGrid-PT-040204,10,EF
SquareGrid-PT-040204,11,AG
SquareGrid-PT-040204,12,EF
SquareGrid-PT-040204,13,EF
SquareGrid-PT-040204,14,EF
SquareGrid-PT-040204,15,AG
SquareGrid-PT-040204,16,AG
SquareGrid-PT-080408,1,EF
SquareGrid-PT-080408,2,EF
SquareGrid-PT-080408,3,EF
SquareGrid-PT-080408,4,AG
SquareGrid-PT-080408,5,AG
SquareGrid-PT-080408,6,EF
SquareGrid-PT-080408,7,EF
SquareGrid-PT-080408,8,AG
SquareGrid-PT-080408,9,AG
SquareGrid-PT-080408,10,AG
SquareGrid-PT-080408,11,EF
SquareGrid-PT-080408,12,AG
SquareGrid-PT-080408,13,AG
SquareGrid-PT-080408,14,AG
SquareGrid-PT-080408,15,EF
SquareGrid-PT-080408,16,AG
SquareGrid-PT-100510,1,AG
SquareGrid-PT-100510,2,EF
SquareGrid-PT-100510,3,AG
SquareGrid-PT-100510,4,AG
SquareGrid-PT-100510,5,EF
SquareGrid-PT-100510,6,EF
SquareGrid-PT-100510,7,EF
SquareGrid-PT-100510,8,EF
SquareGrid-PT-100510,9,EF
SquareGrid-PT-100510,10,AG
SquareGrid-PT-100510,11,AG
SquareGrid-PT-100510,12,EF
SquareGrid-PT-100510,13,AG
SquareGrid-PT-100510,14,AG
SquareGrid-PT-100510,15,AG
SquareGrid-PT-100510,16,EF
SquareGrid-PT-130613,1,EF
SquareGrid-PT-130613,2,EF
SquareGrid-PT-130613,3,EF
SquareGrid-PT-130613,4,AG
SquareGrid-PT-130613,5,EF
SquareGrid-PT-130613,6,AG
SquareGrid-PT-130613,7,AG
SquareGrid-PT-130613,8,AG
SquareGrid-PT-130613,9,AG
SquareGrid-PT-130613,10,EF
SquareGrid-PT-130613,11,AG
SquareGrid-PT-130613,12,AG
SquareGrid-PT-130613,13,AG
SquareGrid-PT-130613,14,AG
SquareGrid-PT-130613,15,EF
SquareGrid-PT-130613,16,EF
Sudoku-PT-AN01,1,AG
Sudoku-PT-AN01,2,EF
Sudoku-PT-AN01,3,AG
Sudoku-PT-AN01,4,EF
Sudoku-PT-AN01,5,EF
Sudoku-PT-AN01,6,EF
Sudoku-PT-AN01,7,AG
Sudoku-PT-AN01,8,EF
Sudoku-PT-AN01,9,EF
Sudoku-PT-AN01,10,EF
Sudoku-PT-AN01,11,EF
Sudoku-PT-AN01,12,AG
Sudoku-PT-AN01,13,AG
Sudoku-PT-AN01,14,EF
Sudoku-PT-AN01,15,AG
Sudoku-PT-AN01,16,EF
Sudoku-PT-AN02,1,AG
Sudoku-PT-AN02,2,EF
Sudoku-PT-AN02,3,EF
Sudoku-PT-AN02,4,EF
Sudoku-PT-AN02,5,AG
Sudoku-PT-AN02,6,AG
Sudoku-PT-AN02,7,EF
Sudoku-PT-AN02,8,EF
Sudoku-PT-AN02,9,AG
Sudoku-PT-AN02,10,AG
Sudoku-PT-AN02,11,AG
Sudoku-PT-AN02,12,AG
Sudoku-PT-AN02,13,AG
Sudoku-PT-AN02,14,EF
Sudoku-PT-AN02,15,AG
Sudoku-PT-AN02,16,AG
Sudoku-PT-AN03,1,AG
Sudoku-PT-AN03,2,AG
Sudoku-PT-AN03,3,AG
Sudoku-PT-AN03,4,AG
Sudoku-PT-AN03,5,AG
Sudoku-PT-AN03,6,AG
Sudoku-PT-AN03,7,EF
Sudoku-PT-AN03,8,AG
Sudoku-PT-AN03,9,AG
Sudoku-PT-AN03,10,EF
Sudoku-PT-AN03,11,EF
Sudoku-PT-AN03,12,AG
Sudoku-PT-AN03,13,EF
Sudoku-PT-AN03,14,EF
Sudoku-PT-AN03,15,EF
Sudoku-PT-AN03,16,EF
Sudoku-PT-AN04,1,AG
Sudoku-PT-AN04,2,AG
Sudoku-PT-AN04,3,AG
Sudoku-PT-AN04,4,AG
Sudoku-PT-AN04,5,AG
Sudoku-PT-AN04,6,AG
Sudoku-PT-AN04,7,EF
Sudoku-PT-AN04,8,EF
Sudoku-PT-AN04,9,EF
Sudoku-PT-AN04,10,EF
Sudoku-PT-AN04,11,EF
Sudoku-PT-AN04,12,EF
Sudoku-PT-AN04,13,EF
Sudoku-PT-AN04,14,AG
Sudoku-PT-AN04,15,EF
Sudoku-PT-AN04,16,EF
Sudoku-PT-AN05,1,AG
Sudoku-PT-AN05,2,AG
Sudoku-PT-AN05,3,AG
Sudoku-PT-AN05,4,EF
Sudoku-PT-AN05,5,AG
Sudoku-PT-AN05,6,EF
Sudoku-PT-AN05,7,EF
Sudoku-PT-AN05,8,AG
Sudoku-PT-AN05,9,AG
Sudoku-PT-AN05,10,EF
Sudoku-PT-AN05,11,EF
Sudoku-PT-AN05,12,EF
Sudoku-PT-AN05,13,EF
Sudoku-PT-AN05,14,EF
Sudoku-PT-AN05,15,AG
Sudoku-PT-AN05,16,EF
Sudoku-PT-AN06,1,EF
Sudoku-PT-AN06,2,AG
Sudoku-PT-AN06,3,EF
Sudoku-PT-AN06,4,AG
Sudoku-PT-AN06,5,EF
Sudoku-PT-AN06,6,EF
Sudoku-PT-AN06,7,AG
Sudoku-PT-AN06,8,AG
Sudoku-PT-AN06,9,EF
Sudoku-PT-AN06,10,AG
Sudoku-PT-AN06,11,AG
Sudoku-PT-AN06,12,AG
Sudoku-PT-AN06,13,EF
Sudoku-PT-AN06,14,AG
Sudoku-PT-AN06,15,EF
Sudoku-PT-AN06,16,AG
Sudoku-PT-AN07,1,EF
Sudoku-PT-AN07,2,AG
Sudoku-PT-AN07,3,EF
Sudoku-PT-AN07,4,AG
Sudoku-PT-AN07,5,AG
Sudoku-PT-AN07,6,AG
Sudoku-PT-AN07,7,AG
Sudoku-PT-AN07,8,AG
Sudoku-PT-AN07,9,AG
Sudoku-PT-AN07,10,AG
Sudoku-PT-AN07,11,AG
Sudoku-PT-AN07,12,EF
Sudoku-PT-AN07,13,EF
Sudoku-PT-AN07,14,AG
Sudoku-PT-AN07,15,AG
Sudoku-PT-AN07,16,AG
Sudoku-PT-AN08,1,AG
Sudoku-PT-AN08,2,AG
Sudoku-PT-AN08,3,AG
Sudoku-PT-AN08,4,EF
Sudoku-PT-AN08,5,EF
Sudoku-PT-AN08,6,EF
Sudoku-PT-AN08,7,EF
Sudoku-PT-AN08,8,AG
Sudoku-PT-AN08,9,AG
Sudoku-PT-AN08,10,EF
Sudoku-PT-AN08,11,EF
Sudoku-PT-AN08,12,EF
Sudoku-PT-AN08,13,AG
Sudoku-PT-AN08,14,AG
Sudoku-PT-AN08,15,EF
Sudoku-PT-AN08,16,AG
Sudoku-PT-AN09,1,EF
Sudoku-PT-AN09,2,AG
Sudoku-PT-AN09,3,AG
Sudoku-PT-AN09,4,AG
Sudoku-PT-AN09,5,AG
Sudoku-PT-AN09,6,AG
Sudoku-PT-AN09,7,AG
Sudoku-PT-AN09,8,AG
Sudoku-PT-AN09,9,EF
Sudoku-PT-AN09,10,AG
Sudoku-PT-AN09,11,EF
Sudoku-PT-AN09,12,EF
Sudoku-PT-AN09,13,EF
Sudoku-PT-AN09,14,AG
Sudoku-PT-AN09,15,EF
Sudoku-PT-AN09,16,AG
Sudoku-PT-AN10,1,EF
Sudoku-PT-AN10,2,AG
Sudoku-PT-AN10,3,AG
Sudoku-PT-AN10,4,AG
Sudoku-PT-AN10,5,EF
Sudoku-PT-AN10,6,AG
Sudoku-PT-AN10,7,EF
Sudoku-PT-AN10,8,EF
Sudoku-PT-AN10,9,EF
Sudoku-PT-AN10,10,AG
Sudoku-PT-AN10,11,EF
Sudoku-PT-AN10,12,EF
Sudoku-PT-AN10,13,EF
Sudoku-PT-AN10,14,AG
Sudoku-PT-AN10,15,AG
Sudoku-PT-AN10,16,EF
Sudoku-PT-AN11,1,AG
Sudoku-PT-AN11,2,EF
Sudoku-PT-AN11,3,AG
Sudoku-PT-AN11,4,EF
Sudoku-PT-AN11,5,AG
Sudoku-PT-AN11,6,AG
Sudoku-PT-AN11,7,EF
Sudoku-PT-AN11,8,EF
Sudoku-PT-AN11,9,EF
Sudoku-PT-AN11,10,AG
Sudoku-PT-AN11,11,EF
Sudoku-PT-AN11,12,EF
Sudoku-PT-AN11,13,EF
Sudoku-PT-AN11,14,EF
Sudoku-PT-AN11,15,AG
Sudoku-PT-AN11,16,AG
Sudoku-PT-AN12,1,AG
Sudoku-PT-AN12,2,EF
Sudoku-PT-AN12,3,AG
Sudoku-PT-AN12,4,AG
Sudoku-PT-AN12,5,EF
Sudoku-PT-AN12,6,EF
Sudoku-PT-AN12,7,AG
Sudoku-PT-AN12,8,AG
Sudoku-PT-AN12,9,EF
Sudoku-PT-AN12,10,AG
Sudoku-PT-AN12,11,EF
Sudoku-PT-AN12,12,EF
Sudoku-PT-AN12,13,EF
Sudoku-PT-AN12,14,EF
Sudoku-PT-AN12,15,EF
Sudoku-PT-AN12,16,EF
Sudoku-PT-AN13,1,AG
Sudoku-PT-AN13,2,EF
Sudoku-PT-AN13,3,AG
Sudoku-PT-AN13,4,EF
Sudoku-PT-AN13,5,AG
Sudoku-PT-AN13,6,AG
Sudoku-PT-AN13,7,EF
Sudoku-PT-AN13,8,EF
Sudoku-PT-AN13,9,EF
Sudoku-PT-AN13,10,AG
Sudoku-PT-AN13,11,EF
Sudoku-PT-AN13,12,EF
Sudoku-PT-AN13,13,AG
Sudoku-PT-AN13,14,EF
Sudoku-PT-AN13,15,EF
Sudoku-PT-AN13,16,EF
Sudoku-PT-AN14,1,AG
Sudoku-PT-AN14,2,EF
Sudoku-PT-AN14,3,EF
Sudoku-PT-AN14,4,AG
Sudoku-PT-AN14,5,AG
Sudoku-PT-AN14,6,EF
Sudoku-PT-AN14,7,AG
Sudoku-PT-AN14,8,EF
Sudoku-PT-AN14,9,EF
Sudoku-PT-AN14,10,EF
Sudoku-PT-AN14,11,EF
Sudoku-PT-AN14,12,AG
Sudoku-PT-AN14,13,EF
Sudoku-PT-AN14,14,AG
Sudoku-PT-AN14,15,AG
Sudoku-PT-AN14,16,AG
Sudoku-PT-AN15,1,AG
Sudoku-PT-AN15,2,EF
Sudoku-PT-AN15,3,AG
Sudoku-PT-AN15,4,EF
Sudoku-PT-AN15,5,EF
Sudoku-PT-AN15,6,EF
Sudoku-PT-AN15,7,EF
Sudoku-PT-AN15,8,AG
Sudoku-PT-AN15,9,EF
Sudoku-PT-AN15,10,EF
Sudoku-PT-AN15,11,AG
Sudoku-PT-AN15,12,AG
Sudoku-PT-AN15,13,EF
Sudoku-PT-AN15,14,AG
Sudoku-PT-AN15,15,EF
Sudoku-PT-AN15,16,EF
Sudoku-PT-AN16,1,AG
Sudoku-PT-AN16,2,EF
Sudoku-PT-AN16,3,AG
Sudoku-PT-AN16,4,AG
Sudoku-PT-AN16,5,EF
Sudoku-PT-AN16,6,AG
Sudoku-PT-AN16,7,AG
Sudoku-PT-AN16,8,AG
Sudoku-PT-AN16,9,AG
Sudoku-PT-AN16,10,AG
Sudoku-PT-AN16,11,EF
Sudoku-PT-AN16,12,AG
Sudoku-PT-AN16,13,AG
Sudoku-PT-AN16,14,EF
Sudoku-PT-AN16,15,AG
Sudoku-PT-AN16,16,EF
Sudoku-PT-BN01,1,EF
Sudoku-PT-BN01,2,AG
Sudoku-PT-BN01,3,EF
Sudoku-PT-BN01,4,EF
Sudoku-PT-BN01,5,AG
Sudoku-PT-BN01,6,EF
Sudoku-PT-BN01,7,EF
Sudoku-PT-BN01,8,EF
Sudoku-PT-BN01,9,AG
Sudoku-PT-BN01,10,EF
Sudoku-PT-BN01,11,EF
Sudoku-PT-BN01,12,EF
Sudoku-PT-BN01,13,AG
Sudoku-PT-BN01,14,AG
Sudoku-PT-BN01,15,AG
Sudoku-PT-BN01,16,AG
Sudoku-PT-BN04,1,AG
Sudoku-PT-BN04,2,AG
Sudoku-PT-BN04,3,AG
Sudoku-PT-BN04,4,AG
Sudoku-PT-BN04,5,AG
Sudoku-PT-BN04,6,AG
Sudoku-PT-BN04,7,EF
Sudoku-PT-BN04,8,EF
Sudoku-PT-BN04,9,AG
Sudoku-PT-BN04,10,EF
Sudoku-PT-BN04,11,AG
Sudoku-PT-BN04,12,EF
Sudoku-PT-BN04,13,AG
Sudoku-PT-BN04,14,AG
Sudoku-PT-BN04,15,EF
Sudoku-PT-BN04,16,EF
Sudoku-PT-BN09,1,AG
Sudoku-PT-BN09,2,AG
Sudoku-PT-BN09,3,AG
Sudoku-PT-BN09,4,EF
Sudoku-PT-BN09,5,AG
Sudoku-PT-BN09,6,EF
Sudoku-PT-BN09,7,EF
Sudoku-PT-BN09,8,AG
Sudoku-PT-BN09,9,EF
Sudoku-PT-BN09,10,AG
Sudoku-PT-BN09,11,AG
Sudoku-PT-BN09,12,EF
Sudoku-PT-BN09,13,EF
Sudoku-PT-BN09,14,AG
Sudoku-PT-BN09,15,EF
Sudoku-PT-BN09,16,EF
Sudoku-PT-BN16,1,EF
Sudoku-PT-BN16,2,EF
Sudoku-PT-BN16,3,EF
Sudoku-PT-BN16,4,AG
Sudoku-PT-BN16,5,AG
Sudoku-PT-BN16,6,AG
Sudoku-PT-BN16,7,EF
Sudoku-PT-BN16,8,EF
Sudoku-PT-BN16,9,EF
Sudoku-PT-BN16,10,EF
Sudoku-PT-BN16,11,AG
Sudoku-PT-BN16,12,EF
Sudoku-PT-BN16,13,AG
Sudoku-PT-BN16,14,EF
Sudoku-PT-BN16,15,AG
Sudoku-PT-BN16,16,AG
SwimmingPool-PT-01,1,EF
SwimmingPool-PT-01,2,EF
SwimmingPool-PT-01,3,AG
SwimmingPool-PT-01,4,AG
SwimmingPool-PT-01,5,AG
SwimmingPool-PT-01,6,AG
SwimmingPool-PT-01,7,AG
SwimmingPool-PT-01,8,EF
SwimmingPool-PT-01,9,EF
SwimmingPool-PT-01,10,EF
SwimmingPool-PT-01,11,AG
SwimmingPool-PT-01,12,EF
SwimmingPool-PT-01,13,EF
SwimmingPool-PT-01,14,AG
SwimmingPool-PT-01,15,AG
SwimmingPool-PT-01,16,EF
SwimmingPool-PT-02,1,AG
SwimmingPool-PT-02,2,EF
SwimmingPool-PT-02,3,AG
SwimmingPool-PT-02,4,AG
SwimmingPool-PT-02,5,AG
SwimmingPool-PT-02,6,AG
SwimmingPool-PT-02,7,AG
SwimmingPool-PT-02,8,AG
SwimmingPool-PT-02,9,EF
SwimmingPool-PT-02,10,AG
SwimmingPool-PT-02,11,EF
SwimmingPool-PT-02,12,AG
SwimmingPool-PT-02,13,AG
SwimmingPool-PT-02,14,AG
SwimmingPool-PT-02,15,EF
SwimmingPool-PT-02,16,AG
SwimmingPool-PT-03,1,EF
SwimmingPool-PT-03,2,EF
SwimmingPool-PT-03,3,AG
SwimmingPool-PT-03,4,AG
SwimmingPool-PT-03,5,EF
SwimmingPool-PT-03,6,AG
SwimmingPool-PT-03,7,AG
SwimmingPool-PT-03,8,EF
SwimmingPool-PT-03,9,EF
SwimmingPool-PT-03,10,EF
SwimmingPool-PT-03,11,AG
SwimmingPool-PT-03,12,EF
SwimmingPool-PT-03,13,EF
SwimmingPool-PT-03,14,AG
SwimmingPool-PT-03,15,AG
SwimmingPool-PT-03,16,AG
SwimmingPool-PT-04,1,AG
SwimmingPool-PT-04,2,EF
SwimmingPool-PT-04,3,AG
SwimmingPool-PT-04,4,AG
SwimmingPool-PT-04,5,AG
SwimmingPool-PT-04,6,AG
SwimmingPool-PT-04,7,AG
SwimmingPool-PT-04,8,EF
SwimmingPool-PT-04,9,AG
SwimmingPool-PT-04,10,AG
SwimmingPool-PT-04,11,AG
SwimmingPool-PT-04,12,EF
SwimmingPool-PT-04,13,AG
SwimmingPool-PT-04,14,AG
SwimmingPool-PT-04,15,EF
SwimmingPool-PT-04,16,AG
SwimmingPool-PT-05,1,EF
SwimmingPool-PT-05,2,AG
SwimmingPool-PT-05,3,EF
SwimmingPool-PT-05,4,EF
SwimmingPool-PT-05,5,EF
SwimmingPool-PT-05,6,EF
SwimmingPool-PT-05,7,AG
SwimmingPool-PT-05,8,AG
SwimmingPool-PT-05,9,AG
SwimmingPool-PT-05,10,EF
SwimmingPool-PT-05,11,AG
SwimmingPool-PT-05,12,EF
SwimmingPool-PT-05,13,AG
SwimmingPool-PT-05,14,AG
SwimmingPool-PT-05,15,AG
SwimmingPool-PT-05,16,EF
SwimmingPool-PT-06,1,AG
SwimmingPool-PT-06,2,EF
SwimmingPool-PT-06,3,EF
SwimmingPool-PT-06,4,EF
SwimmingPool-PT-06,5,EF
SwimmingPool-PT-06,6,AG
SwimmingPool-PT-06,7,AG
SwimmingPool-PT-06,8,AG
SwimmingPool-PT-06,9,AG
SwimmingPool-PT-06,10,AG
SwimmingPool-PT-06,11,AG
SwimmingPool-PT-06,12,EF
SwimmingPool-PT-06,13,AG
SwimmingPool-PT-06,14,AG
SwimmingPool-PT-06,15,AG
SwimmingPool-PT-06,16,EF
SwimmingPool-PT-07,1,AG
SwimmingPool-PT-07,2,AG
SwimmingPool-PT-07,3,EF
SwimmingPool-PT-07,4,EF
SwimmingPool-PT-07,5,AG
SwimmingPool-PT-07,6,EF
SwimmingPool-PT-07,7,AG
SwimmingPool-PT-07,8,AG
SwimmingPool-PT-07,9,AG
SwimmingPool-PT-07,10,AG
SwimmingPool-PT-07,11,EF
SwimmingPool-PT-07,12,AG
SwimmingPool-PT-07,13,AG
SwimmingPool-PT-07,14,AG
SwimmingPool-PT-07,15,EF
SwimmingPool-PT-07,16,AG
SwimmingPool-PT-08,1,EF
SwimmingPool-PT-08,2,EF
SwimmingPool-PT-08,3,AG
SwimmingPool-PT-08,4,AG
SwimmingPool-PT-08,5,AG
SwimmingPool-PT-08,6,EF
SwimmingPool-PT-08,7,AG
SwimmingPool-PT-08,8,EF
SwimmingPool-PT-08,9,AG
SwimmingPool-PT-08,10,EF
SwimmingPool-PT-08,11,EF
SwimmingPool-PT-08,12,AG
SwimmingPool-PT-08,13,EF
SwimmingPool-PT-08,14,AG
SwimmingPool-PT-08,15,AG
SwimmingPool-PT-08,16,AG
SwimmingPool-PT-09,1,EF
SwimmingPool-PT-09,2,EF
SwimmingPool-PT-09,3,AG
SwimmingPool-PT-09,4,EF
SwimmingPool-PT-09,5,EF
SwimmingPool-PT-09,6,AG
SwimmingPool-PT-09,7,AG
SwimmingPool-PT-09,8,AG
SwimmingPool-PT-09,9,EF
SwimmingPool-PT-09,10,AG
SwimmingPool-PT-09,11,EF
SwimmingPool-PT-09,12,AG
SwimmingPool-PT-09,13,AG
SwimmingPool-PT-09,14,EF
SwimmingPool-PT-09,15,AG
SwimmingPool-PT-09,16,EF
SwimmingPool-PT-10,1,AG
SwimmingPool-PT-10,2,AG
SwimmingPool-PT-10,3,EF
SwimmingPool-PT-10,4,AG
SwimmingPool-PT-10,5,AG
SwimmingPool-PT-10,6,AG
SwimmingPool-PT-10,7,EF
SwimmingPool-PT-10,8,EF
SwimmingPool-PT-10,9,EF
SwimmingPool-PT-10,10,AG
SwimmingPool-PT-10,11,AG
SwimmingPool-PT-10,12,AG
SwimmingPool-PT-10,13,AG
SwimmingPool-PT-10,14,EF
SwimmingPool-PT-10,15,AG
SwimmingPool-PT-10,16,AG
TCPcondis-PT-05,1,AG
TCPcondis-PT-05,2,AG
TCPcondis-PT-05,3,AG
TCPcondis-PT-05,4,EF
TCPcondis-PT-05,5,AG
TCPcondis-PT-05,6,EF
TCPcondis-PT-05,7,EF
TCPcondis-PT-05,8,EF
TCPcondis-PT-05,9,AG
TCPcondis-PT-05,10,AG
TCPcondis-PT-05,11,AG
TCPcondis-PT-05,12,EF
TCPcondis-PT-05,13,EF
TCPcondis-PT-05,14,EF
TCPcondis-PT-05,15,EF
TCPcondis-PT-05,16,AG
TCPcondis-PT-10,1,AG
TCPcondis-PT-10,2,AG
TCPcondis-PT-10,3,EF
TCPcondis-PT-10,4,EF
TCPcondis-PT-10,5,EF
TCPcondis-PT-10,6,EF
TCPcondis-PT-10,7,AG
TCPcondis-PT-10,8,AG
TCPcondis-PT-10,9,EF
TCPcondis-PT-10,10,AG
TCPcondis-PT-10,11,EF
TCPcondis-PT-10,12,AG
TCPcondis-PT-10,13,EF
TCPcondis-PT-10,14,EF
TCPcondis-PT-10,15,EF
TCPcondis-PT-10,16,EF
TCPcondis-PT-15,1,EF
TCPcondis-PT-15,2,AG
TCPcondis-PT-15,3,EF
TCPcondis-PT-15,4,EF
TCPcondis-PT-15,5,AG
TCPcondis-PT-15,6,AG
TCPcondis-PT-15,7,EF
TCPcondis-PT-15,8,EF
TCPcondis-PT-15,9,EF
TCPcondis-PT-15,10,EF
TCPcondis-PT-15,11,EF
TCPcondis-PT-15,12,AG
TCPcondis-PT-15,13,AG
TCPcondis-PT-15,14,AG
TCPcondis-PT-15,15,EF
TCPcondis-PT-15,16,AG
TCPcondis-PT-20,1,EF
TCPcondis-PT-20,2,AG
TCPcondis-PT-20,3,AG
TCPcondis-PT-20,4,AG
TCPcondis-PT-20,5,AG
TCPcondis-PT-20,6,AG
TCPcondis-PT-20,7,AG
TCPcondis-PT-20,8,AG
TCPcondis-PT-20,9,AG
TCPcondis-PT-20,10,EF
TCPcondis-PT-20,11,AG
TCPcondis-PT-20,12,EF
TCPcondis-PT-20,13,AG
TCPcondis-PT-20,14,EF
TCPcondis-PT-20,15,AG
TCPcondis-PT-20,16,EF
TCPcondis-PT-25,1,EF
TCPcondis-PT-25,2,EF
TCPcondis-PT-25,3,AG
TCPcondis-PT-25,4,AG
TCPcondis-PT-25,5,AG
TCPcondis-PT-25,6,EF
TCPcondis-PT-25,7,AG
TCPcondis-PT-25,8,AG
TCPcondis-PT-25,9,AG
TCPcondis-PT-25,10,EF
TCPcondis-PT-25,11,EF
TCPcondis-PT-25,12,EF
TCPcondis-PT-25,13,AG
TCPcondis-PT-25,14,AG
TCPcondis-PT-25,15,AG
TCPcondis-PT-25,16,EF
TCPcondis-PT-30,1,AG
TCPcondis-PT-30,2,AG
TCPcondis-PT-30,3,AG
TCPcondis-PT-30,4,AG
TCPcondis-PT-30,5,EF
TCPcondis-PT-30,6,EF
TCPcondis-PT-30,7,AG
TCPcondis-PT-30,8,EF
TCPcondis-PT-30,9,AG
TCPcondis-PT-30,10,EF
TCPcondis-PT-30,11,AG
TCPcondis-PT-30,12,EF
TCPcondis-PT-30,13,EF
TCPcondis-PT-30,14,AG
TCPcondis-PT-30,15,EF
TCPcondis-PT-30,16,AG
TCPcondis-PT-35,1,EF
TCPcondis-PT-35,2,EF
TCPcondis-PT-35,3,AG
TCPcondis-PT-35,4,EF
TCPcondis-PT-35,5,EF
TCPcondis-PT-35,6,AG
TCPcondis-PT-35,7,AG
TCPcondis-PT-35,8,EF
TCPcondis-PT-35,9,EF
TCPcondis-PT-35,10,AG
TCPcondis-PT-35,11,EF
TCPcondis-PT-35,12,EF
TCPcondis-PT-35,13,EF
TCPcondis-PT-35,14,EF
TCPcondis-PT-35,15,EF
TCPcondis-PT-35,16,AG
TCPcondis-PT-40,1,EF
TCPcondis-PT-40,2,EF
TCPcondis-PT-40,3,AG
TCPcondis-PT-40,4,EF
TCPcondis-PT-40,5,AG
TCPcondis-PT-40,6,AG
TCPcondis-PT-40,7,AG
TCPcondis-PT-40,8,EF
TCPcondis-PT-40,9,AG
TCPcondis-PT-40,10,EF
TCPcondis-PT-40,11,EF
TCPcondis-PT-40,12,AG
TCPcondis-PT-40,13,EF
TCPcondis-PT-40,14,AG
TCPcondis-PT-40,15,AG
TCPcondis-PT-40,16,AG
TCPcondis-PT-50,1,EF
TCPcondis-PT-50,2,EF
TCPcondis-PT-50,3,EF
TCPcondis-PT-50,4,EF
TCPcondis-PT-50,5,EF
TCPcondis-PT-50,6,AG
TCPcondis-PT-50,7,EF
TCPcondis-PT-50,8,EF
TCPcondis-PT-50,9,EF
TCPcondis-PT-50,10,EF
TCPcondis-PT-50,11,EF
